gps_time,gps_seconds,baseline_length(m),heading(deg),pitch(deg),hdg_stdev(deg),ptch_stdev(deg),num_sats_used,sol_source,solution_status,position_type
2021-04-22 15:14:37.250,1303571677.250000,-1.0000000,135.8464966,-0.4304504,0.2451551,0.4632953,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:37.299,1303571677.300000,-1.0000000,135.8553162,-0.3774414,0.2449448,0.4628811,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:37.349,1303571677.350000,-1.0000000,135.7828064,0.0697747,0.2453412,0.4630779,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:37.400,1303571677.400000,-1.0000000,135.8881226,-0.6093140,0.2469588,0.4653051,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:37.450,1303571677.450000,-1.0000000,135.9019775,-0.3323059,0.2474232,0.4654846,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:37.500,1303571677.500000,-1.0000000,135.8463593,-0.5623169,0.2481238,0.4670691,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:37.549,1303571677.550000,-1.0000000,135.8869781,-0.4675903,0.2487606,0.4677247,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:37.599,1303571677.600000,-1.0000000,135.8284607,-0.4565430,0.2492426,0.4685191,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:37.650,1303571677.650000,-1.0000000,135.8448181,-0.1318054,0.2475431,0.4650732,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:37.700,1303571677.700000,-1.0000000,135.7406158,-0.2961731,0.2478322,0.4653108,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:37.750,1303571677.750000,-1.0000000,135.9433289,-0.5037231,0.2496959,0.4683698,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:37.799,1303571677.800000,-1.0000000,135.7170868,-0.1918335,0.2491303,0.4674135,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:37.849,1303571677.850000,-1.0000000,135.7306366,-0.2161255,0.2488175,0.4666362,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:37.900,1303571677.900000,-1.0000000,135.8151245,-0.4892273,0.2489380,0.4665464,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:37.950,1303571677.950000,-1.0000000,135.9275665,-0.5464783,0.2501521,0.4685075,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.000,1303571678.000000,-1.0000000,135.8478394,-0.1648560,0.2507238,0.4688852,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.049,1303571678.050000,-1.0000000,135.8449097,-0.4305115,0.2506986,0.4687365,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.099,1303571678.100000,-1.0000000,135.8726959,-0.3306885,0.2500559,0.4679351,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.150,1303571678.150000,-1.0000000,135.8506470,-0.4686890,0.2508274,0.4695598,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.200,1303571678.200000,-1.0000000,135.8360291,-0.2208252,0.2505121,0.4691096,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.250,1303571678.250000,-1.0000000,135.8549042,-0.5042419,0.2493302,0.4670824,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.299,1303571678.300000,-1.0000000,135.8715515,-0.3193665,0.2493419,0.4669349,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.349,1303571678.350000,-1.0000000,135.8322449,-0.2278137,0.2495050,0.4669958,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.400,1303571678.400000,-1.0000000,135.8855133,-0.1920471,0.2489569,0.4677122,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.450,1303571678.450000,-1.0000000,135.8193359,-0.3028870,0.2487756,0.4674626,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.500,1303571678.500000,-1.0000000,135.8170166,-0.3324585,0.2487312,0.4677013,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.549,1303571678.550000,-1.0000000,135.8706360,-0.2292786,0.2479355,0.4660346,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.599,1303571678.600000,-1.0000000,135.9210663,-0.6378479,0.2478950,0.4663042,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.650,1303571678.650000,-1.0000000,135.8444061,-0.3337708,0.2476591,0.4658869,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.700,1303571678.700000,-1.0000000,135.7675934,-0.3363342,0.2465715,0.4637977,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.750,1303571678.750000,-1.0000000,135.9316559,-0.6463623,0.2474476,0.4660462,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.799,1303571678.800000,-1.0000000,135.9213257,-0.4647522,0.2480734,0.4675916,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.849,1303571678.850000,-1.0000000,135.8238831,-0.1718140,0.2480853,0.4677738,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.900,1303571678.900000,-1.0000000,135.8208008,-0.1144409,0.2484763,0.4689614,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:38.950,1303571678.950000,-1.0000000,135.8494720,-0.5836182,0.2498670,0.4717959,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.000,1303571679.000000,-1.0000000,135.7970581,-0.2680969,0.2493260,0.4701008,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.049,1303571679.050000,-1.0000000,135.8164062,-0.4038391,0.2492726,0.4699776,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.099,1303571679.100000,-1.0000000,135.8028107,-0.3455811,0.2486250,0.4687672,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.150,1303571679.150000,-1.0000000,135.7974396,-0.2329407,0.2493344,0.4698937,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.200,1303571679.200000,-1.0000000,135.7828522,-0.4007263,0.2496248,0.4704915,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.250,1303571679.250000,-1.0000000,135.7729645,-0.1478271,0.2493533,0.4694184,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.299,1303571679.300000,-1.0000000,135.7945251,-0.2288818,0.2499117,0.4704230,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.349,1303571679.350000,-1.0000000,135.8950653,-0.4793396,0.2496397,0.4704433,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.400,1303571679.400000,-1.0000000,135.9226532,-0.4141846,0.2508739,0.4725245,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.450,1303571679.450000,-1.0000000,135.9309540,-0.4091187,0.2510067,0.4730743,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.500,1303571679.500000,-1.0000000,135.7788239,-0.3509216,0.2508202,0.4725647,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.549,1303571679.550000,-1.0000000,135.8299408,-0.2716675,0.2510365,0.4730655,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.599,1303571679.600000,-1.0000000,135.8324738,-0.5551453,0.2506045,0.4723536,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.650,1303571679.650000,-1.0000000,135.8021698,-0.1828613,0.2510256,0.4734304,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.700,1303571679.700000,-1.0000000,135.9133301,-0.4135132,0.2517077,0.4752744,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.750,1303571679.750000,-1.0000000,135.8799591,-0.5709839,0.2515684,0.4753191,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.799,1303571679.800000,-1.0000000,135.8384705,-0.5756226,0.2514194,0.4749002,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.849,1303571679.850000,-1.0000000,135.8864441,-0.1441650,0.2521702,0.4753174,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.900,1303571679.900000,-1.0000000,135.8786926,-0.7090149,0.2527657,0.4758402,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:39.950,1303571679.950000,-1.0000000,135.8324738,-0.6396179,0.2528670,0.4761325,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.000,1303571680.000000,-1.0000000,135.7666931,-0.4514160,0.2531032,0.4757293,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.049,1303571680.050000,-1.0000000,135.8198853,-0.3721619,0.2530177,0.4754626,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.099,1303571680.100000,-1.0000000,135.8963928,-0.4566040,0.2524305,0.4747524,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.150,1303571680.150000,-1.0000000,135.8481598,-0.4091797,0.2515760,0.4733959,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.200,1303571680.200000,-1.0000000,135.8134308,-0.4739990,0.2520700,0.4744881,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.250,1303571680.250000,-1.0000000,135.8744507,-0.6271973,0.2512817,0.4732450,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.299,1303571680.300000,-1.0000000,135.8378448,-0.4557190,0.2505956,0.4712994,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.349,1303571680.350000,-1.0000000,135.7985382,0.0199133,0.2503729,0.4705425,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.400,1303571680.400000,-1.0000000,135.9299011,-0.5161438,0.2504877,0.4715385,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.450,1303571680.450000,-1.0000000,135.9139252,-0.4684143,0.2492766,0.4687337,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.500,1303571680.500000,-1.0000000,135.8263702,-0.4205017,0.2502804,0.4706268,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.549,1303571680.550000,-1.0000000,135.8715668,-0.2903748,0.2500145,0.4699916,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.599,1303571680.600000,-1.0000000,135.9640503,-0.5352478,0.2489579,0.4678162,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.650,1303571680.650000,-1.0000000,135.8843689,-0.3338318,0.2488975,0.4679105,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.700,1303571680.700000,-1.0000000,135.8983765,-0.4715576,0.2491362,0.4688572,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.750,1303571680.750000,-1.0000000,135.8284607,-0.3805542,0.2488921,0.4683525,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.799,1303571680.800000,-1.0000000,135.8400269,-0.3660583,0.2487600,0.4681479,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.849,1303571680.850000,-1.0000000,135.7751465,-0.3193665,0.2487157,0.4682456,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.900,1303571680.900000,-1.0000000,135.8273926,-0.3794556,0.2485073,0.4678080,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:40.950,1303571680.950000,-1.0000000,135.8324738,-0.5421143,0.2482202,0.4672778,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.000,1303571681.000000,-1.0000000,135.8727417,-0.1708984,0.2484422,0.4671985,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.049,1303571681.050000,-1.0000000,135.7948914,-0.4898071,0.2486659,0.4677939,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.099,1303571681.100000,-1.0000000,135.8188782,-0.4962463,0.2483135,0.4670603,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.150,1303571681.150000,-1.0000000,135.8309479,-0.1005249,0.2482235,0.4670388,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.200,1303571681.200000,-1.0000000,135.8792114,-0.3379517,0.2484644,0.4675775,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.250,1303571681.250000,-1.0000000,135.9529266,-0.5939636,0.2490212,0.4688070,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.299,1303571681.300000,-1.0000000,135.8952484,-0.5890808,0.2491312,0.4694378,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.349,1303571681.350000,-1.0000000,135.7545166,-0.3071289,0.2498264,0.4705454,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.400,1303571681.400000,-1.0000000,135.8197174,-0.3222046,0.2487793,0.4685915,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.450,1303571681.450000,-1.0000000,135.8403320,-0.2377319,0.2487165,0.4683930,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.500,1303571681.500000,-1.0000000,135.9073181,-0.4158325,0.2484786,0.4681019,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.549,1303571681.550000,-1.0000000,135.9239807,-0.5684814,0.2487458,0.4688890,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.599,1303571681.600000,-1.0000000,135.9727783,-0.4967651,0.2486849,0.4683730,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.650,1303571681.650000,-1.0000000,135.6618652,-0.1458740,0.2484688,0.4679767,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.700,1303571681.700000,-1.0000000,135.7428131,-0.4250793,0.2485624,0.4685644,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.750,1303571681.750000,-1.0000000,135.7742615,-0.3641663,0.2477957,0.4673277,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.799,1303571681.800000,-1.0000000,135.9678497,-0.4870605,0.2474487,0.4666659,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.849,1303571681.850000,-1.0000000,135.9372101,-0.5286865,0.2474121,0.4665921,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.900,1303571681.900000,-1.0000000,135.8780060,-0.6066284,0.2465053,0.4653234,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:41.950,1303571681.950000,-1.0000000,135.7811584,-0.1266785,0.2458128,0.4644207,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.000,1303571682.000000,-1.0000000,135.7990875,-0.3434753,0.2464523,0.4657542,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.049,1303571682.050000,-1.0000000,135.9088898,-0.5274658,0.2463990,0.4654734,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.099,1303571682.100000,-1.0000000,135.9378052,-0.6764832,0.2468451,0.4656607,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.150,1303571682.150000,-1.0000000,135.8791199,-0.3318176,0.2459531,0.4634076,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.200,1303571682.200000,-1.0000000,135.8908691,-0.2022095,0.2461832,0.4634880,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.250,1303571682.250000,-1.0000000,135.8126678,-0.6358948,0.2471024,0.4654947,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.299,1303571682.300000,-1.0000000,135.8184509,-0.4717407,0.2469247,0.4648323,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.349,1303571682.350000,-1.0000000,135.9223328,-0.5055542,0.2475461,0.4655407,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.400,1303571682.400000,-1.0000000,135.9103394,-0.2260132,0.2482949,0.4664621,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.450,1303571682.450000,-1.0000000,135.8736420,-0.0865479,0.2472130,0.4645929,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.500,1303571682.500000,-1.0000000,135.9515533,-0.3258057,0.2471289,0.4651284,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.549,1303571682.550000,-1.0000000,135.7992401,-0.5276184,0.2480590,0.4661992,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.599,1303571682.600000,-1.0000000,135.8323059,-0.3620300,0.2472901,0.4648037,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.650,1303571682.650000,-1.0000000,135.8619232,-0.6903687,0.2474552,0.4652803,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.700,1303571682.700000,-1.0000000,135.8143768,-0.4693298,0.2478194,0.4651940,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.750,1303571682.750000,-1.0000000,135.9836731,-0.6522827,0.2484757,0.4668404,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.799,1303571682.800000,-1.0000000,135.7807770,-0.4244080,0.2486447,0.4668427,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.849,1303571682.850000,-1.0000000,135.8025055,-0.3760681,0.2482781,0.4665102,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.900,1303571682.900000,-1.0000000,135.7907715,-0.2925110,0.2479959,0.4662149,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:42.950,1303571682.950000,-1.0000000,135.8853607,-0.4569092,0.2486778,0.4677526,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.000,1303571683.000000,-1.0000000,136.0032806,-0.5234680,0.2483338,0.4672249,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.049,1303571683.050000,-1.0000000,135.7523956,-0.3379822,0.2487531,0.4682110,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.099,1303571683.100000,-1.0000000,135.8852997,-0.3398438,0.2493818,0.4697401,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.150,1303571683.150000,-1.0000000,135.8724823,-0.3806763,0.2490880,0.4696013,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.200,1303571683.200000,-1.0000000,135.8097687,-0.4004517,0.2482213,0.4679598,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.250,1303571683.250000,-1.0000000,135.8243103,-0.5774231,0.2481088,0.4678648,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.299,1303571683.300000,-1.0000000,135.8699036,-0.6241760,0.2480421,0.4681514,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.349,1303571683.350000,-1.0000000,135.9041748,-0.5841675,0.2485045,0.4687730,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.400,1303571683.400000,-1.0000000,135.9062653,-0.4456787,0.2472228,0.4680756,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.450,1303571683.450000,-1.0000000,135.7939758,-0.5300293,0.2469224,0.4677056,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.500,1303571683.500000,-1.0000000,135.6769257,-0.3520508,0.2458141,0.4653796,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.549,1303571683.550000,-1.0000000,135.7555695,-0.3441162,0.2460599,0.4660328,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.599,1303571683.600000,-1.0000000,135.9157715,-0.4474487,0.2465653,0.4670790,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.650,1303571683.650000,-1.0000000,135.8783722,-0.5958252,0.2467343,0.4669697,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.700,1303571683.700000,-1.0000000,135.8783112,-0.4359436,0.2459392,0.4653616,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.750,1303571683.750000,-1.0000000,135.7795258,-0.4284058,0.2457994,0.4654008,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.799,1303571683.800000,-1.0000000,135.8726654,-0.3468018,0.2469437,0.4667569,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.849,1303571683.850000,-1.0000000,135.8516998,-0.6039734,0.2473535,0.4672040,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.900,1303571683.900000,-1.0000000,135.8846893,-0.3542175,0.2471064,0.4665544,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:43.950,1303571683.950000,-1.0000000,135.8290405,-0.4476318,0.2471191,0.4663361,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.000,1303571684.000000,-1.0000000,135.8670502,-0.5471802,0.2484067,0.4690283,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.049,1303571684.050000,-1.0000000,135.7623749,-0.6377563,0.2480197,0.4682596,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.099,1303571684.100000,-1.0000000,135.8394623,-0.5092773,0.2478921,0.4678064,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.150,1303571684.150000,-1.0000000,135.7732544,-0.3800049,0.2470561,0.4665979,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.200,1303571684.200000,-1.0000000,135.7736359,-0.5495300,0.2470808,0.4666705,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.250,1303571684.250000,-1.0000000,135.8994598,-0.4213867,0.2471219,0.4664774,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.299,1303571684.300000,-1.0000000,135.9086914,-0.6475830,0.2465720,0.4661819,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.349,1303571684.350000,-1.0000000,135.8093567,-0.3399963,0.2463434,0.4657276,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.400,1303571684.400000,-1.0000000,135.8253021,-0.6293335,0.2474212,0.4681563,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.450,1303571684.450000,-1.0000000,135.8391418,-0.5191956,0.2469967,0.4675588,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.500,1303571684.500000,-1.0000000,135.9130707,-0.4163818,0.2465994,0.4672170,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.549,1303571684.550000,-1.0000000,135.9070282,-0.4471130,0.2467870,0.4675213,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.599,1303571684.600000,-1.0000000,135.8513031,-0.6806335,0.2470388,0.4675309,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.650,1303571684.650000,-1.0000000,135.8535767,-0.3256226,0.2461110,0.4651546,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.700,1303571684.700000,-1.0000000,135.8877258,-0.4865723,0.2462695,0.4659364,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.750,1303571684.750000,-1.0000000,135.8304443,-0.5464172,0.2454709,0.4647933,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.799,1303571684.800000,-1.0000000,135.8712463,-0.3861084,0.2459450,0.4650115,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.849,1303571684.850000,-1.0000000,135.8089447,-0.5780334,0.2465719,0.4655375,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.900,1303571684.900000,-1.0000000,135.8512421,-0.5064697,0.2468907,0.4654345,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:44.950,1303571684.950000,-1.0000000,135.8292694,-0.4718018,0.2471531,0.4657640,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.000,1303571685.000000,-1.0000000,135.9174500,-0.6619873,0.2470872,0.4657352,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.049,1303571685.050000,-1.0000000,135.9117279,-0.6494141,0.2470261,0.4657790,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.099,1303571685.100000,-1.0000000,135.7978516,-0.1618652,0.2465476,0.4645253,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.150,1303571685.150000,-1.0000000,135.8815460,-0.4609985,0.2469760,0.4649963,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.200,1303571685.200000,-1.0000000,135.9334259,-0.6642456,0.2467909,0.4648899,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.250,1303571685.250000,-1.0000000,135.8952942,-0.4886475,0.2469625,0.4650643,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.299,1303571685.300000,-1.0000000,135.8710022,-0.3132629,0.2469693,0.4644422,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.349,1303571685.350000,-1.0000000,135.9517822,-0.5007019,0.2472153,0.4649926,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.400,1303571685.400000,-1.0000000,135.8156738,-0.4060059,0.2466158,0.4639917,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.450,1303571685.450000,-1.0000000,135.8562317,-0.3293152,0.2466600,0.4648500,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.500,1303571685.500000,-1.0000000,135.7400360,-0.1384888,0.2453745,0.4620070,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.549,1303571685.550000,-1.0000000,135.9251099,-0.4369507,0.2460433,0.4634308,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.599,1303571685.600000,-1.0000000,135.9447937,-0.6254272,0.2462495,0.4636576,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.650,1303571685.650000,-1.0000000,135.9138184,-0.4855042,0.2460795,0.4632675,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.700,1303571685.700000,-1.0000000,135.8764191,-0.3438110,0.2456445,0.4622852,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.750,1303571685.750000,-1.0000000,135.9809570,-0.4716492,0.2452819,0.4614881,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.799,1303571685.800000,-1.0000000,135.8344421,-0.1378784,0.2448512,0.4599254,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.849,1303571685.850000,-1.0000000,135.8549500,-0.2366028,0.2457303,0.4611889,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.900,1303571685.900000,-1.0000000,135.9400330,-0.4946289,0.2453227,0.4617904,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:45.950,1303571685.950000,-1.0000000,136.0000153,-0.3615112,0.2451196,0.4624281,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:46.000,1303571686.000000,-1.0000000,135.9063110,-0.4058838,0.2466331,0.4650993,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:46.049,1303571686.050000,-1.0000000,135.9708099,-0.4562073,0.2459115,0.4636270,31,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:14:46.099,1303571686.100000,-1.0000000,135.8433380,-0.2958374,0.2457787,0.4629884,31,4,SOL_COMPUTED,NARROW_INT
